Id;Heure;Debit;Total;Pression;Densite
726;14:01:24;0;0;3;1,00103
727;14:01:25;0;0;3;0,99974
728;14:01:26;0;0;3;0,99968
729;14:01:27;0;0;3;1,0002
730;14:01:28;0;0;3;1,00009
731;14:01:29;0;0;3;1,0003
732;14:01:30;0;0;3;1,00008
733;14:01:31;0;0;3;1,00029
734;14:01:32;0;0;3;1,00049
735;14:01:33;0;0;3;1,00118
736;14:01:34;0;0;3;1,00082
737;14:01:35;0;0;3;1,00143
738;14:01:36;0;0;3;1,00151
739;14:01:37;0;0;3;1,0005
740;14:01:38;0;0;3;1,00104
741;14:01:39;0;0;3;1,0008
742;14:01:40;0;0;3;1,00085
743;14:01:41;0;0;3;1,00087
744;14:01:42;0;0;3;1,00064
745;14:01:43;0;0;3;1,0003
746;14:01:44;0;0;3;1,00076
747;14:01:45;0;0;3;1,00107
748;14:01:46;0;0;3;1,00056
749;14:01:47;0;0;3;1,00027
750;14:01:48;0;0;3;0,99881
751;14:01:49;0;0;3;0,99818
752;14:01:50;0;0;3;0,97998
753;14:01:51;0;0;2;0,74939
754;14:01:52;0;0;2;0,46349
755;14:01:53;0;0;2;0,40947
756;14:01:54;0;0;1;0,4403
757;14:01:55;0;0;1;0,67277
758;14:01:56;0;0;1;0,8667
759;14:01:57;0;0;0;0,92676
760;14:01:58;0;0;0;0,7963
761;14:01:59;0;0;0;0,3443
762;14:02:00;0;0;0;0,73518
763;14:02:01;0;0;0;0,88262
764;14:02:02;0;0;0;0,93934
765;14:02:03;0;0;0;0,95903
766;14:02:04;0;0;0;0,96909
767;14:02:05;0;0;0;0,96731
768;14:02:06;0;0;0;0,97524
769;14:02:07;0;0;0;0,97253
770;14:02:08;0;0;0;0,97295
771;14:02:09;0;0;0;0,96617
772;14:02:10;0;0;0;0,41489
773;14:02:11;0;0;0;0,26485
774;14:02:12;0;0;0;0,28454
775;14:02:13;0;0;0;0,43684
776;14:02:14;0;0;0;0,61486
