Id;Heure;Profondeur;Vitesse;Effort
9944;11:29:39;248,3389692;0;1552,35
9945;11:29:40;248,3389692;0;1552,35
9946;11:29:41;248,3389692;0;1552,35
9947;11:29:42;248,3389692;0;1558,9
9948;11:29:43;248,3389692;0;1552,35
9949;11:29:44;248,3389692;0;1545,8
9950;11:29:45;248,3389692;0;1552,35
9951;11:29:46;248,3389692;0;1545,8
9952;11:29:47;248,3389692;0;1552,35
9953;11:29:48;248,3389692;0;1558,9
9954;11:29:49;248,3389692;0;1552,35
9955;11:29:50;248,3389692;0;1552,35
9956;11:29:51;248,3389692;0;1552,35
9957;11:29:52;248,3389692;0;1552,35
9958;11:29:53;248,3389692;0;1558,9
9959;11:29:54;248,3389692;0;1552,35
9960;11:29:55;248,3389692;0;1552,35
9961;11:29:56;248,3389692;0;1558,9
9962;11:29:57;248,3389692;0;1552,35
9963;11:29:58;248,3389692;0;1558,9
9964;11:29:59;248,3389692;0;1558,9
9965;11:30:00;248,3389692;0;1552,35
9966;11:30:01;248,3389692;0;1558,9
9967;11:30:02;248,3389692;0;1558,9
9968;11:30:03;248,3389692;0;1552,35
9969;11:30:04;248,3389692;0;1558,9
9970;11:30:05;248,3389692;0;1558,9
9971;11:30:06;248,3389692;0;1552,35
9972;11:30:07;248,3389692;0;1558,9
9973;11:30:08;248,3389692;0;1558,9
9974;11:30:09;248,3389692;0;1558,9
9975;11:30:10;248,3389692;0;1566,105
9976;11:30:11;248,3389692;0;1558,9
9977;11:30:12;248,3389692;0;1558,9
9978;11:30:13;248,3389692;0;1558,9
9979;11:30:14;248,3389692;0;1558,9
9980;11:30:15;248,3389692;0;1566,105
9981;11:30:16;248,3389692;0;1566,105
9982;11:30:17;248,3389692;0;1558,9
9983;11:30:18;248,3389692;0;1566,105
9984;11:30:19;248,3389692;0;1566,105
9985;11:30:20;248,3389692;0;1558,9
9986;11:30:21;248,3389692;0;1558,9
9987;11:30:22;248,3389692;0;1566,105
9988;11:30:23;248,3389692;0;1558,9
9989;11:30:24;248,3389692;0;1566,105
9990;11:30:25;248,3389692;0;1566,105
9991;11:30:26;248,3389692;0;1566,105
9992;11:30:27;248,3389692;0;1566,105
9993;11:30:28;248,3389692;0;1566,105
9994;11:30:29;248,3389692;0;1566,105
9995;11:30:30;248,3389692;0;1572,655
9996;11:30:31;248,3389692;0;1566,105
9997;11:30:32;248,3389692;0;1572,655
9998;11:30:33;248,3389692;0;1566,105
9999;11:30:34;248,3389692;0;1566,105
10000;11:30:35;248,3389692;0;1566,105
10001;11:30:36;248,3389692;0;1566,105
10002;11:30:37;248,3389692;0;1566,105
10003;11:30:38;248,3389692;0;1572,655
10004;11:30:39;248,3389692;0;1572,655
10005;11:30:40;248,3389692;0;1566,105
10006;11:30:41;248,3389692;0;1572,655
10007;11:30:42;248,3389692;0;1566,105
10008;11:30:43;248,3389692;0;1572,655
10009;11:30:44;248,3389692;0;1572,655
10010;11:30:45;248,3389692;0;1566,105
10011;11:30:46;248,3389692;0;1566,105
10012;11:30:47;248,3389692;0;1572,655
10013;11:30:48;248,3389692;0;1566,105
10014;11:30:49;248,3389692;0;1572,655
10015;11:30:50;248,3389692;0;1579,205
10016;11:30:51;248,3389692;0;1566,105
10017;11:30:52;248,3389692;0;1572,655
10018;11:30:53;248,3389692;0;1579,205
10019;11:30:54;248,3389692;0;1572,655
10020;11:30:55;248,3389692;0;1572,655
10021;11:30:56;248,3389692;0;1572,655
10022;11:30:57;248,3389692;0;1572,655
10023;11:30:58;248,3389692;0;1572,655
10024;11:30:59;248,3389692;0;1572,655
10025;11:31:00;248,3389692;0;1572,655
10026;11:31:01;248,3389692;0;1579,205
10027;11:31:02;248,3389692;0;1572,655
10028;11:31:03;248,3389692;0;1558,9
10029;11:31:04;248,3389692;0;1572,655
10030;11:31:05;248,3389692;0;1572,655
10031;11:31:06;248,3389692;0;1566,105
10032;11:31:07;248,3389692;0;1566,105
10033;11:31:08;248,3389692;0;1572,655
10034;11:31:09;248,3389692;0;1566,105
10035;11:31:10;248,3389692;0;1566,105
10036;11:31:11;248,3389692;0;1572,655
10037;11:31:12;248,3389692;0;1579,205
10038;11:31:13;248,3389692;0;1572,655
